isbn13,titre,auteur_prenom,auteur_nom,date_publication,nb_pages,lien google book,recherche google,cover
9782070437436,Le Guide du Voyageur Galactique,Douglas,Adams,11/03/2010,288,https://www.google.fr/books/edition/_/tOSSRAAACAAJ?hl=fr,https://www.google.com/search?q=9782070437436,https://inventaire.io/img/entities/a35bf2e22c5a5e65856038dcd4bf8293920febc9
9782070322787,Propos sur les pouvoirs,Alain,Alain,12/02/1985,384,https://www.google.fr/books/edition/_/gq99QgAACAAJ?hl=fr,https://www.google.com/search?q=9782070322787,https://inventaire.io/img/entities/86a786812fcb31331696ca6cb570a626f1e8f188
9782070365616,Le livre de ma mère,Cohen,Albert,,,https://www.google.fr/books/edition/_/s6skAQAAMAAJ?hl=fr,https://www.google.com/search?q=9782070365616,https://inventaire.io/img/entities/2ad239df85b63380a686bb6402d7e19beda7a28e
9782909450018,Des lumières et des ombres,Henri,Alekan,20/07/2001,289,https://www.google.fr/books/edition/_/UAyNPQAACAAJ?hl=fr,https://www.google.com/search?q=9782909450018,https://inventaire.io/img/entities/2620444fe5dd83fd7f717212e938e1cfcbf6bd7e
9782080707253,La divine comédie,Dante,Alighieri,04/01/1999,380,https://www.google.fr/books/edition/_/KCE3QwAACAAJ?hl=fr,https://www.google.com/search?q=9782080707253,https://inventaire.io/img/entities/20b8a4b0bfc158c6833d29c6173634f9f4f08411
9782221054833,Oeuvres anthumes,Alphonse,Allais,16/03/1989,1173,https://www.google.fr/books/edition/_/SVEbAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782221054833,https://inventaire.io/img/entities/035cd1648084b7eca267e7005580f186aeff8351
9791020900111,Sur les épaules de Darwin - Les battements du temps,Jean,Ameisen,17/10/2012,444,https://www.google.fr/books/edition/_/OUXiMgEACAAJ?hl=fr,https://www.google.com/search?q=9791020900111,https://inventaire.io/img/entities/fe6ebc840779927d81ccd5d4bedcc08461e18e10
9782070387861,Les contes d'Andersen,Hans,Andersen,25/05/1994,480,https://www.google.fr/books/edition/_/WH8JPQAACAAJ?hl=fr,https://www.google.com/search?q=9782070387861,https://inventaire.io/img/entities/1c6aa01079b5dcdfba615b0a93e4da148c25af8e
9782266043878,Condition de l'homme moderne,Hannah,Arendt,05/03/1992,406,https://www.google.fr/books/edition/_/lseVOwAACAAJ?hl=fr,https://www.google.com/search?q=9782266043878,https://inventaire.io/img/entities/4bab517aeff1ed754cda33f1d0c149dfcebb199a
9782020047319,L'Homme devant la mort,Philippe,Ariès,01/11/1977,641,https://www.google.fr/books/edition/_/_1IQAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782020047319,https://inventaire.io/img/entities/1163c1e383d8d1e9c0406911f0d2d7d342732554
9782020047364,"Essais sur l'histoire de la mort en Occident, du Moyen âge à nos jours",Philippe,Ariès,01/01/1977,222,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782020047364,https://inventaire.io/img/entities/b36f16427a122daaefcfbbf2e0a4e4574acad6c2
9782253942061,Machiavel et les tyrannies modernes,Raymond,Aron,01/02/1995,438,https://www.google.fr/books/edition/_/SpwBHQAACAAJ?hl=fr,https://www.google.com/search?q=9782253942061,https://inventaire.io/img/entities/3ca076e4e163d69ab1df7ca00bfe960b1d903524
9782253147947,Geisha,Golden,Arthur,,,https://www.google.fr/books/edition/_/kgQ-mgEACAAJ?hl=fr,https://www.google.com/search?q=9782253147947,https://inventaire.io/img/entities/ea39293f31070b66febcbf95c873a393fec72643
9782070415700,"Le cycle de Fondation, tome I : Fondation",Isaac,Asimov,11/10/2000,251,https://www.google.fr/books/edition/_/TQ4DyAEACAAJ?hl=fr,https://www.google.com/search?q=9782070415700,https://inventaire.io/img/entities/0fe0eb6844363505eec98a3e6cae7a3ec4c859e4
9782277124047,Les Cavernes d'acier,Isaac,Asimov,26/02/2001,,https://www.google.fr/books/edition/_/7OpoAAAACAAJ?hl=fr,https://www.google.com/search?q=9782277124047,https://inventaire.io/img/entities/ef10c16299fffcc120310b51ae77a785869f9426
9782277134534,Les Robots,Isaac,Asimov,26/02/2001,,https://www.google.fr/books/edition/_/6gFJPQAACAAJ?hl=fr,https://www.google.com/search?q=9782277134534,https://inventaire.io/img/entities/171c061f9df78ebad06485ffa8b4c817cfea3d54
9782277220558,Espace vital,Isaac,Asimov,26/02/2001,250,https://www.google.fr/books/edition/_/lNEAPgAACAAJ?hl=fr,https://www.google.com/search?q=9782277220558,https://inventaire.io/img/entities/46335c1b8271bd52e9bdd36f7648b0b830c7e28a
9782253153481,Blaise Pascal ou le génie français,Jacques,Attali,09/10/2002,535,https://www.google.fr/books/edition/_/tVAzHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253153481,https://inventaire.io/img/entities/3dce94ce1a1af73f21347671b4873d886885cdc4
9782080700162,Pensées pour moi-même,Marc,Aurèle,04/01/1999,222,https://www.google.fr/books/edition/_/XkYGzgEACAAJ?hl=fr,https://www.google.com/search?q=9782080700162,https://inventaire.io/img/entities/41f9668521b6bc5f05b1b041b86a8df876b622bd
9782868696946,Trilogie new-yorkaise,Paul,Auster,25/06/1991,448,https://www.google.fr/books/edition/_/RcK2wAEACAAJ?hl=fr,https://www.google.com/search?q=9782868696946,https://inventaire.io/img/entities/73d881f0adbac4a45d3fe5e49988856b323a268f
9782868698209,L'invention de la solitude,Paul,Auster,25/03/1992,304,https://www.google.fr/books/edition/_/GK_ljwEACAAJ?hl=fr,https://www.google.com/search?q=9782868698209,https://inventaire.io/img/entities/b97eed4c2a5b17089df9d9c185bfbceaa8d95a69
9782221092071,Dictionnaire de la civilisation mésopotamienne,Luc,Bachelot,27/09/2001,1024,https://www.google.fr/books/edition/_/__1lQgAACAAJ?hl=fr,https://www.google.com/search?q=9782221092071,https://inventaire.io/img/entities/4c4279a0d3d0c66db3330a5c5d15772c85cbb5f0
9782266083300,Le colonel Chabert,Honore,Balzac,,,https://www.google.fr/books/edition/_/uDkWDQEACAAJ?hl=fr,https://www.google.com/search?q=9782266083300,https://inventaire.io/img/entities/b082d79dea41831f1526cda547f1394e188c46b9
9782070142378,Trois fois dès l'aube,Alessandro,Baricco,26/02/2015,128,https://www.google.fr/books/edition/_/nZkYrgEACAAJ?hl=fr,https://www.google.com/search?q=9782070142378,https://inventaire.io/img/entities/deafaca120ad6b372765b3711df3b5532249d695
9782070419272,"Constellations : Mozart, Rossini, Benjamin, Adorno",Alessandro,Baricco,28/03/2002,177,https://www.google.fr/books/edition/_/zcXOkQEACAAJ?hl=fr,https://www.google.com/search?q=9782070419272,https://inventaire.io/img/entities/3f2a77b4082c801b5dc9460cde39dd23b860a3fa
9782070419586,Océan mer,Alessandro,Baricco,01/08/2002,282,https://www.google.fr/books/edition/_/yrd5PQAACAAJ?hl=fr,https://www.google.com/search?q=9782070419586,https://inventaire.io/img/entities/eac9174ec3dfef17e50875db97dd5115389efdb0
9782070419876,Novecento : pianiste,Alessandro,Baricco,07/02/2002,87,https://www.google.fr/books/edition/_/dcb1OAAACAAJ?hl=fr,https://www.google.com/search?q=9782070419876,https://inventaire.io/img/entities/005c20ed12677e2b63a5f18967cbc45a1c534714
9782226088819,Soie,Alessandro,Baricco,02/01/1997,120,https://www.google.fr/books/edition/_/a6fpAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782226088819,https://inventaire.io/img/entities/fc5d40f20183ba790e963dd21afc8dd296b94720
9782221067079,"Les jardins : paysagistes, jardiniers, poètes",Michel,Baridon,05/11/1998,1233,https://www.google.fr/books/edition/_/CxOESAAACAAJ?hl=fr,https://www.google.com/search?q=9782221067079,https://inventaire.io/img/entities/75d940e5216f321ce8b57b70b7c6d962bd24d4a5
9782020005852,Mythologies,Roland,Barthes,01/05/1970,233,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782020005852,https://inventaire.io/img/entities/70cb7a415c0851895729247f7cc33ad3d52efdb6
9782020006101,Le Degré zéro de l'écriture,Roland,Barthes,01/10/1972,179,https://www.google.fr/books/edition/_/OTAIAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782020006101,https://inventaire.io/img/entities/b02595d602b6cd815f059393f288aa1890f1b027
9782020050722,Sur Racine,Roland,Barthes,01/02/1979,167,https://www.google.fr/books/edition/_/vX-RAAAAIAAJ?hl=fr,https://www.google.com/search?q=9782020050722,https://inventaire.io/img/entities/12faeb4e7ac4d4aec92dbfcfdf5d992b03f5ff32
9782020058094,Essais critiques,Roland,Barthes,31/12/1998,,https://www.google.fr/books/edition/_/_ZpZAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020058094,https://inventaire.io/img/entities/4dfd114d356c8fda97d3bae36ff644d3d70c56c1
9782020125703,L' aventure semiologique,Roland,Barthes,02/02/1991,360,https://www.google.fr/books/edition/_/d1vBQgAACAAJ?hl=fr,https://www.google.com/search?q=9782020125703,https://inventaire.io/img/entities/96ae8548910290ae3f622aaf8f1a678a47a1cc94
9782020381796,"Le grain de la voix : entretiens, 1962-1980",Roland,Barthes,03/09/1999,,https://www.google.fr/books/edition/_/TSDCAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020381796,https://inventaire.io/img/entities/d78d59a2afb818764d81f3ca65e75b9a10b4cb75
9782020381802,Critique et vérité,Barthes,Barthes,03/09/1999,86,https://www.google.fr/books/edition/_/9-ldAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020381802,https://inventaire.io/img/entities/6aee5e57c9492b6fb2b2bf38f710101ddb1b611c
9782020567282,1968-1971,Roland,Barthes,05/11/2002,1088,https://www.google.fr/books/edition/_/uf5hAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020567282,https://inventaire.io/img/entities/794ee204d270f8878e56402e49ee2c76a9be94c4
9782070366347,Le Jardin des Finzi-Contini,Giorgio,Bassani,05/03/1975,372,https://www.google.fr/books/edition/_/5v6gxgEACAAJ?hl=fr,https://www.google.com/search?q=9782070366347,https://inventaire.io/img/entities/b6f6899c4241a7a10de16d6cd5a255c6955fe5a7
9782221502013,Œuvres complètes,Charles,Baudelaire,01/11/1980,1003,https://www.google.fr/books/edition/_/RZAy0QEACAAJ?hl=fr,https://www.google.com/search?q=9782221502013,https://inventaire.io/img/entities/411c6fe6fdac1ecef15d25f7d92aa98d7d9286c1
9782253045571,Amérique,Jean,Baudrillard,01/06/1986,,https://www.google.fr/books/edition/_/V4vFQgAACAAJ?hl=fr,https://www.google.com/search?q=9782253045571,https://inventaire.io/img/entities/a38755846fb91a7dc0d4fdea1677990ae171c08f
9782732427720,L'Égypte : tout ce qu'on sait et comment on le sait,Laurent,Bavay,20/03/2003,181,https://www.google.fr/books/edition/_/qZ27AAAACAAJ?hl=fr,https://www.google.com/search?q=9782732427720,https://inventaire.io/img/entities/2286a28c395b543380f6201661391b158e84759e
9782012350977,"Les hommes au temps de Lascaux, 40000-10000 avant J.-C",Sophie,Beaune,01/11/1995,316,https://www.google.fr/books/edition/_/SQioGwAACAAJ?hl=fr,https://www.google.com/search?q=9782012350977,https://inventaire.io/img/entities/c8c62cce2680b1489700fe23a1dbc43abd8cee50
9782221067475,"Dictionnaire de la bêtise, le livre des bizarres",Guy,Bechtel,08/11/1991,790,https://www.google.fr/books/edition/_/DKSLGwAACAAJ?hl=fr,https://www.google.com/search?q=9782221067475,https://inventaire.io/img/entities/06d95ea1d17ee24911dd99d9b70a177e6abc3e5a
9782862601632,"Autrement, hors-série, no. 18, mai 1986",Jean-Philippe,Béja,01/12/1986,,https://www.google.fr/books/edition/_/ADGLMQEACAAJ?hl=fr,https://www.google.com/search?q=9782862601632,https://inventaire.io/img/entities/b384f9fcbab89a4a523be083a00a876d995941c0
9782283027967,Un hiver avec Schubert,Olivier,Bellamy,08/10/2015,288,https://www.google.fr/books/edition/_/lX8zjgEACAAJ?hl=fr,https://www.google.com/search?q=9782283027967,https://inventaire.io/img/entities/7d34c85ffb8ae8be67a79805c0e81f87ea1c3a32
9782070315895,Ravelstein,Saul,Bellow,20/08/2004,320,https://www.google.fr/books/edition/_/6gpGPgAACAAJ?hl=fr,https://www.google.com/search?q=9782070315895,https://inventaire.io/img/entities/73480afc25d0cb865d09b37c665511bd81fcd748
9782070375394,Le Faiseur de pluie,Saul,Bellow,13/03/1984,480,https://www.google.fr/books/edition/_/hYn7AAAACAAJ?hl=fr,https://www.google.com/search?q=9782070375394,https://inventaire.io/img/entities/e40759cc75178b9e5e48f1194f0c12bc4cba1023
9782070410675,Une affinité véritable,Saul,Bellow,02/02/2000,120,https://www.google.fr/books/edition/_/hWmAPQAACAAJ?hl=fr,https://www.google.com/search?q=9782070410675,https://inventaire.io/img/entities/64132bbc370008c26a5c2d6513181dd0bb198fc6
9782070700141,Au jour le jour,Saul,Bellow,24/11/1983,238,https://www.google.fr/books/edition/_/k0HFHAAACAAJ?hl=fr,https://www.google.com/search?q=9782070700141,https://inventaire.io/img/entities/d56dbe6025151def29c7846b152a461abd3ef426
9782070701780,Mémoires de Mosby : et autres nouvelles,Saul,Bellow,11/03/2004,210,https://www.google.fr/books/edition/_/cg0bPQAACAAJ?hl=fr,https://www.google.com/search?q=9782070701780,https://inventaire.io/img/entities/5144c74179d3b1884ba3930cf28bef5f8c0e7067
9782253050018,L'hiver du doyen,Saul,Bellow,01/08/1994,,https://www.google.fr/books/edition/_/QlYyHQAACAAJ?hl=fr,https://www.google.com/search?q=9782253050018,https://inventaire.io/img/entities/0e72e3fbcbb5d37e5a441697d56e222a72176a98
9782070417087,Tout à l'ego,Tonino,Benacquista,07/02/2001,192,https://www.google.fr/books/edition/_/CCPWAgAACAAJ?hl=fr,https://www.google.com/search?q=9782070417087,https://inventaire.io/img/entities/60e4d6a255c8c062ba943d85c1816f1f7044a40a
9782742733378,Le Bar sous la mer,Stefano,Benni,30/06/2001,224,https://www.google.fr/books/edition/_/UuJ9KQAACAAJ?hl=fr,https://www.google.com/search?q=9782742733378,
9782221075517,Le Voyage en Orient,Jean-Claude,Berchet,30/11/1992,1108,https://www.google.fr/books/edition/_/ArW0bwAACAAJ?hl=fr,https://www.google.com/search?q=9782221075517,https://inventaire.io/img/entities/5c6d6d21d0e6712bb475dece771ca03ddd6c10a9
9782259194044,Dictionnaire amoureux de l'Amérique,Yves,Berger,20/11/2003,556,https://www.google.fr/books/edition/_/59omPQAACAAJ?hl=fr,https://www.google.com/search?q=9782259194044,https://inventaire.io/img/entities/9cd6d7bbb1cb547f3a9b8a9858d738bb76e91334
9782253063339,Les Fourmis,Werber,Bernard,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253063339,https://inventaire.io/img/entities/9e58281737e80d3b5c39fffcf46c1d22c26078b4
9782070706778,Le sauvage et l'artifice,Augustin,Berque,11/09/1986,320,https://www.google.fr/books/edition/_/4ZOGQgAACAAJ?hl=fr,https://www.google.com/search?q=9782070706778,https://inventaire.io/img/entities/30eb630b6a1e012f793f19a718e92e79737e442b
9782253027928,Survivre,Bruno,Bettelheim,01/01/1981,530,https://www.google.fr/books/edition/_/tvptHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253027928,https://inventaire.io/img/entities/409965203bc3fd3f5993e10b0263539fcfbf60ca
9782070760688,Ressusciter,Christian,Bobin,30/09/2001,167,https://www.google.fr/books/edition/_/hHuJQgAACAAJ?hl=fr,https://www.google.com/search?q=9782070760688,https://inventaire.io/img/entities/7868139c4e50bfc752041a839cdef8549fd1e15c
9782020145770,Espaces d'une vie,Ricardo,Bofill,01/01/1992,254,https://www.google.fr/books/edition/_/3lVgAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020145770,https://inventaire.io/img/entities/73a28bbb1209a23c04c193260fff76c455e7c3de
9782200611545,Atlas du monde global : 100 cartes pour comprendre un monde chaotique,Pascal,Boniface,16/09/2015,160,https://www.google.fr/books/edition/_/8T88jgEACAAJ?hl=fr,https://www.google.com/search?q=9782200611545,https://inventaire.io/img/entities/026563c78ef8a03c13cd113b1347d387fc64afc9
9782070327263,L'improbable et autres essais,Yves,Bonnefoy,02/10/1992,349,https://www.google.fr/books/edition/_/mPnvAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782070327263,https://inventaire.io/img/entities/fd226086053836420f70dba7ce02fcb04c0019cb
9782070329014,La verite de parole et autres essais,Yves,Bonnefoy,29/08/1995,592,https://www.google.fr/books/edition/_/sollQgAACAAJ?hl=fr,https://www.google.com/search?q=9782070329014,https://inventaire.io/img/entities/6c72074a7e47814f8d4a03ae8107a9b48d61df5f
9782070403820,L'arrière-pays,Yves,Bonnefoy,16/06/1998,154,https://www.google.fr/books/edition/_/dAOgAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782070403820,
9782080816382,"Rome, 1630 : l'horizon du premier baroque",Yves,Bonnefoy,29/02/2000,285,https://www.google.fr/books/edition/_/VQXlAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782080816382,https://inventaire.io/img/entities/325a6376761085df2cf02a359181c8f8df78e95a
9782221064313,Le Voyage en Chine,Ninette,Boothroyd,29/10/1992,1536,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782221064313,https://inventaire.io/img/entities/330aa314224f847854f789092eecd06d15736302
9782070366149,Fictions,Jorge,Borges,,185,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070366149,https://inventaire.io/img/entities/d3c190d193b2e8353c493ebd33511af62d50b2b3
9782070375882,Le rapport de Brodie,Jorge,Borges,01/09/1984,154,https://www.google.fr/books/edition/_/Mw_1PAAACAAJ?hl=fr,https://www.google.com/search?q=9782070375882,https://inventaire.io/img/entities/9b679bb4faddcd57c76f804aca601eca32740a44
9782707111470,Voyage de la frégate la Boudeuse et de la flûte l'Étoile autour du monde,Louis-Antoine,Bougainville,01/11/1985,,https://www.google.fr/books/edition/_/Zz4KAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782707111470,https://inventaire.io/img/entities/be1b5a0af6c767e7775e8774a46537d2de7bd9b7
9782330082291,Dans la tête de Xi Jinping,François,Bougon,04/10/2017,200,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782330082291,https://inventaire.io/img/entities/e09b394982822b14a66c4b5d5e32f2e4254acfa8
9782880862497,La route de la soie,Luce,Boulnois,28/05/2001,560,https://www.google.fr/books/edition/_/issuAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782880862497,https://inventaire.io/img/entities/1c487b49f0f8ce74d1b2417d0491a650ff51334e
9782020557719,La Domination masculine,Pierre,Bourdieu,05/09/2002,176,https://www.google.fr/books/edition/_/8lTAQgAACAAJ?hl=fr,https://www.google.com/search?q=9782020557719,https://inventaire.io/img/entities/bcdeeb61a0f83cba9a181c20d82942cfaff25d66
9782228883665,Chronique japonaise,Nicolas,Bouvier,03/05/1991,288,https://www.google.fr/books/edition/_/Yt1qQgAACAAJ?hl=fr,https://www.google.com/search?q=9782228883665,https://inventaire.io/img/entities/dc53da5753e4e4bf2d38182668a7654227aebb5e
9782228885607,L'usage du monde,Nicolas,Bouvier,25/09/1992,348,https://www.google.fr/books/edition/_/q41KMQAACAAJ?hl=fr,https://www.google.com/search?q=9782228885607,https://inventaire.io/img/entities/41c216bcb9a9fe44686575a503a917b992f2a3f9
9782842301767,Le vide et le plein,Nicolas,Bouvier,,,https://www.google.fr/books/edition/_/sow5AAAACAAJ?hl=fr,https://www.google.com/search?q=9782842301767,https://inventaire.io/img/entities/f5ea2e50764ecdf896ca7a8ad3a8e4f1cfeed7f7
9782020239226,Brazzaville plage,William,Boyd,15/03/1995,384,https://www.google.fr/books/edition/_/VbIKPAAACAAJ?hl=fr,https://www.google.com/search?q=9782020239226,https://inventaire.io/img/entities/2840d2a62e0683a2e61c713752586dd79d92462d
9782070417742,Chroniques martiennes,Ray,Bradbury,08/12/2002,336,https://www.google.fr/books/edition/_/YDBEvgAACAAJ?hl=fr,https://www.google.com/search?q=9782070417742,https://inventaire.io/img/entities/7ca0e28e2fbb203662c138cf1ec35f5b8555add6
9782080811677,"La Méditerranée, tome II, Les hommes et l'héritage",Fernand,Braudel,04/01/1999,217,https://www.google.fr/books/edition/_/keJuQgAACAAJ?hl=fr,https://www.google.com/search?q=9782080811677,https://inventaire.io/img/entities/a283103b5f91f2f7fa8b5a711ba38a64469e6f91
9782080816122,Le modèle italien,Fernand,Braudel,05/11/1998,220,https://www.google.fr/books/edition/_/JZBRrTTy6JMC?hl=fr,https://www.google.com/search?q=9782080816122,https://inventaire.io/img/entities/b2d17ec2ed0a7aa53672441d2dfdac8057cb2384
9782253061687,La méditerranée et le monde méditerranéen à l'époque de Philippe II 1,Fernand,Braudel,01/01/1993,533,https://www.google.fr/books/edition/_/XOKdDAEACAAJ?hl=fr,https://www.google.com/search?q=9782253061687,https://inventaire.io/img/entities/2be4d0ad477cdc1a7866b8d15243cb4366d8c902
9782253061694,"La Méditerranée et le monde méditerranéen à l'époque de Philippe II, tome 2",Fernand,Braudel,01/01/1993,800,https://www.google.fr/books/edition/_/wCeKQgAACAAJ?hl=fr,https://www.google.com/search?q=9782253061694,https://inventaire.io/img/entities/511da89ce45057d6e99d5f7627968bed72eb2fea
9782253061700,"La Méditerranée et le monde méditerranéen à lÂépoque de Philippe II, tome 3",Fernand,Braudel,01/01/1993,662,https://www.google.fr/books/edition/_/qDeqSgAACAAJ?hl=fr,https://www.google.com/search?q=9782253061700,https://inventaire.io/img/entities/b66836fa9d0eb3694c5740665d19465694d7df15
9782862604114,"Palerme, 1070-1492",Henri,Bresc,,,https://www.google.fr/books/edition/_/gPXuAAAACAAJ?hl=fr,https://www.google.com/search?q=9782862604114,https://inventaire.io/img/entities/1ee1ced8f9defb53bb267b80940f9a81beeacfe4
9782070322794,Manifestes du surréalisme,André,Breton,21/02/1985,173,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070322794,https://inventaire.io/img/entities/7b9948948230e1bcde6ab466ca88d4ee5ebc7ac4
9782080811097,Physiologie du goût,BRILLAT-SAVARIN.,BRILLAT-SAVARIN.,01/01/1982,,https://www.google.fr/books/edition/_/ilY-AQAAIAAJ?hl=fr,https://www.google.com/search?q=9782080811097,https://inventaire.io/img/entities/ef90419ddfffe7db6dcdac5a6e8bdcde61f92018
9782228894982,L'homme aux semelles de vent,Michel,Bris,07/11/2001,269,https://www.google.fr/books/edition/_/6Q74OgAACAAJ?hl=fr,https://www.google.com/search?q=9782228894982,https://inventaire.io/img/entities/49d572cf6fedf6035d2b8038ab84cc0a360f2720
9782226053022,Alexandra David Neel,Jacques,Brosse,05/04/1991,325,https://www.google.fr/books/edition/_/itoGAAAAYAAJ?hl=fr,https://www.google.com/search?q=9782226053022,https://inventaire.io/img/entities/f726986b42ff55fd9c23ffdbaca1eeefa7d32132
9782253067726,Misère de la prospérité,P.,Bruckner,04/02/2004,246,https://www.google.fr/books/edition/_/xXMKJQAACAAJ?hl=fr,https://www.google.com/search?q=9782253067726,https://inventaire.io/img/entities/34744c1e8a20103dbf80aca10e7bdce0e8f34f52
9782702132524,Le bonheur zen,Henri,Brunel,07/11/2001,138,https://www.google.fr/books/edition/_/wxdHHQAACAAJ?hl=fr,https://www.google.com/search?q=9782702132524,https://inventaire.io/img/entities/7251a915a3c2101b8c99e448b8ce519f93ab134e
9782253041030,Souvenirs d'un pas grand-chose,Charles,Bukowski,04/03/1987,410,https://www.google.fr/books/edition/_/VG-_GwAACAAJ?hl=fr,https://www.google.com/search?q=9782253041030,https://inventaire.io/img/entities/2ef071f521fd6914511f1c3b197b5e473eeab603
9782253153580,Avec les damnés,Charles,Bukowski,15/10/2002,606,https://www.google.fr/books/edition/_/jIGDGwAACAAJ?hl=fr,https://www.google.com/search?q=9782253153580,https://inventaire.io/img/entities/3c683c6b0462269e3f7011e716ab038511d64f21
9782859407292,Khiva,Frederick,Burnaby,13/04/2001,336,https://www.google.fr/books/edition/_/jeZXAAAACAAJ?hl=fr,https://www.google.com/search?q=9782859407292,https://inventaire.io/img/entities/6c9b0c98bc36b03eacb3b501c36f0ac83e769bd7
9782221077771,Oeuvres de Dino Buzzati,Dino,Buzzati,,,https://www.google.fr/books/edition/_/_48U0QEACAAJ?hl=fr,https://www.google.com/search?q=9782221077771,https://inventaire.io/img/entities/a93979d01ab405f2dc40e823293a2632c27da04f
9782266009935,Le désert des Tartares,Dino,Buzzati,26/07/1999,267,https://www.google.fr/books/edition/_/ONeJHAAACAAJ?hl=fr,https://www.google.com/search?q=9782266009935,https://inventaire.io/img/entities/03a64e3e0d5781143cd534abb11620c46edc7528
9782266107525,Un amour,Dino,Buzzati,13/08/2002,,https://www.google.fr/books/edition/_/OrxoxgEACAAJ?hl=fr,https://www.google.com/search?q=9782266107525,https://inventaire.io/img/entities/aed199547679853e286275198f4c840b7fb91803
9782266122351,Le K,Dino,Buzzati,31/01/2004,441,https://www.google.fr/books/edition/_/1IUgAAAACAAJ?hl=fr,https://www.google.com/search?q=9782266122351,https://inventaire.io/img/entities/37a4f38903841d1e335c77dc3a52542cd38bba29
9782228892735,La rumeur des steppes,René,Cagnat,23/10/2000,252,https://www.google.fr/books/edition/_/eOltAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782228892735,https://inventaire.io/img/entities/6736f029ad6430f49496ab36a9d615fde30945bd
9782020055093,Le Baron perché,Italo,Calvino,01/04/1980,,https://www.google.fr/books/edition/_/aKXpAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020055093,https://inventaire.io/img/entities/9d93e456d5233d89a12e7c48c86b13f13e433d99
9782020093019,Palomar,Italo,Calvino,01/09/1986,123,https://www.google.fr/books/edition/_/Uoq5AAAACAAJ?hl=fr,https://www.google.com/search?q=9782020093019,https://inventaire.io/img/entities/de196a0cab15e1311e6816f5ba13c9b03e2aee0d
9782020297707,Les Villes invisibles,Italo,Calvino,02/06/1996,189,https://www.google.fr/books/edition/_/OCXwAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020297707,https://inventaire.io/img/entities/ac313a4cbdae2ed4c5ef18a3f22fc94ce97fc7b2
9782020334242,Aventures,Italo,Calvino,02/02/1998,260,https://www.google.fr/books/edition/_/f4QpGQAACAAJ?hl=fr,https://www.google.com/search?q=9782020334242,https://inventaire.io/img/entities/de058c2ba24e15cee44ced3fdaef63fecc8da67d
9782020490467,Le chevalier inexistant,Italo,Calvino,05/03/2001,168,https://www.google.fr/books/edition/_/53IuAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020490467,https://inventaire.io/img/entities/3f30a1b6be1ac1db1ddfeff1d920bd85bf95f24b
9782070140060,"Le métier d'écrire: correspondance, 1940-1985",Italo,Calvino,05/10/2023,800,https://www.google.fr/books/edition/_/xTwx0AEACAAJ?hl=fr,https://www.google.com/search?q=9782070140060,https://inventaire.io/img/entities/e2b8f6b9dd0c5a5b5efae87c9875b8c131d571a8
9782070385454,Leçons américaines,Italo,Calvino,16/10/1992,196,https://www.google.fr/books/edition/_/viYUAAAACAAJ?hl=fr,https://www.google.com/search?q=9782070385454,https://inventaire.io/img/entities/b248d2c2bc4d2d803a90616d6e241cd3190252b3
9782070451067,Si par une nuit d'hiver un voyageur,Italo,Calvino,02/04/2015,400,https://www.google.fr/books/edition/_/yJpXrgEACAAJ?hl=fr,https://www.google.com/search?q=9782070451067,https://inventaire.io/img/entities/0cf3570c7b9e9b3eed6b0198f78059a075569cac
9782072823626,Le baron perché,Italo,Calvino,21/03/2019,384,https://www.google.fr/books/edition/_/epNhwwEACAAJ?hl=fr,https://www.google.com/search?q=9782072823626,https://inventaire.io/img/entities/748a2fd3ef73b200a1774db319ee91e61e6e0bd8
